candidate_rank,prompt,prefix_length,baseline_margin,attention_backend,norm_backend,dtype,composition,batch_size,max_abs_diff,mean_abs_diff,top1_changed,top5_changed,output_identical,first_divergence_token,status,reason
48,Mommy was packing the van. She,8,0.0078125,eager,native,float32,E_mixed_lengths,4,8.58306884765625e-06,7.126237733245944e-07,False,False,True,,ok,
49,"Once upon a time, there was a happy driver. He liked to drive",16,0.0078125,eager,native,float32,A_target_only,1,0.0,0.0,False,False,True,,ok,
49,"Once upon a time, there was a happy driver. He liked to drive",16,0.0078125,eager,native,float32,B_one_short,2,3.814697265625e-06,6.330283213173971e-07,False,False,True,,ok,
49,"Once upon a time, there was a happy driver. He liked to drive",16,0.0078125,eager,native,float32,C_seven_short,8,4.76837158203125e-06,5.80363462177047e-07,False,False,True,,ok,
49,"Once upon a time, there was a happy driver. He liked to drive",16,0.0078125,eager,native,float32,D_one_long,2,1.1444091796875e-05,8.71922054557217e-07,False,False,True,,ok,
49,"Once upon a time, there was a happy driver. He liked to drive",16,0.0078125,eager,native,float32,E_mixed_lengths,4,9.5367431640625e-06,9.029039915731119e-07,False,False,True,,ok,
50,Lily and Ben are friends. They like to play outside when the weather is,16,0.01171875,eager,native,float32,A_target_only,1,0.0,0.0,False,False,True,,ok,
50,Lily and Ben are friends. They like to play outside when the weather is,16,0.01171875,eager,native,float32,B_one_short,2,2.86102294921875e-06,5.146586090631899e-07,False,False,True,,ok,
50,Lily and Ben are friends. They like to play outside when the weather is,16,0.01171875,eager,native,float32,C_seven_short,8,4.291534423828125e-06,6.419189730877406e-07,False,False,True,,ok,
50,Lily and Ben are friends. They like to play outside when the weather is,16,0.01171875,eager,native,float32,D_one_long,2,5.245208740234375e-06,8.814008083390945e-07,False,False,True,,ok,
50,Lily and Ben are friends. They like to play outside when the weather is,16,0.01171875,eager,native,float32,E_mixed_lengths,4,5.245208740234375e-06,8.170342766788963e-07,False,False,True,,ok,
51,"One summer, Dave was very excited because he was going to visit his friend at the university. He was so happy that he felt like he was going to burst. But when he got to the crazy university, he saw something he didn't expect. He saw some people digging a big hole in the ground. When he asked them what they were doing they said they were burying a secret. Dave was so curious that he asked to help bury the secret. Everyone agreed and quickly finished burying it. It was already getting dark when Dave realised he had been tricked. The secret that they had buried was his friend! He had been kid",128,0.015625,eager,native,float32,A_target_only,1,0.0,0.0,False,False,True,,ok,
51,"One summer, Dave was very excited because he was going to visit his friend at the university. He was so happy that he felt like he was going to burst. But when he got to the crazy university, he saw something he didn't expect. He saw some people digging a big hole in the ground. When he asked them what they were doing they said they were burying a secret. Dave was so curious that he asked to help bury the secret. Everyone agreed and quickly finished burying it. It was already getting dark when Dave realised he had been tricked. The secret that they had buried was his friend! He had been kid",128,0.015625,eager,native,float32,B_one_short,2,4.76837158203125e-06,1.0242847565677948e-06,False,False,True,,ok,
51,"One summer, Dave was very excited because he was going to visit his friend at the university. He was so happy that he felt like he was going to burst. But when he got to the crazy university, he saw something he didn't expect. He saw some people digging a big hole in the ground. When he asked them what they were doing they said they were burying a secret. Dave was so curious that he asked to help bury the secret. Everyone agreed and quickly finished burying it. It was already getting dark when Dave realised he had been tricked. The secret that they had buried was his friend! He had been kid",128,0.015625,eager,native,float32,C_seven_short,8,5.7220458984375e-06,9.20205025067844e-07,False,False,True,,ok,
51,"One summer, Dave was very excited because he was going to visit his friend at the university. He was so happy that he felt like he was going to burst. But when he got to the crazy university, he saw something he didn't expect. He saw some people digging a big hole in the ground. When he asked them what they were doing they said they were burying a secret. Dave was so curious that he asked to help bury the secret. Everyone agreed and quickly finished burying it. It was already getting dark when Dave realised he had been tricked. The secret that they had buried was his friend! He had been kid",128,0.015625,eager,native,float32,D_one_long,2,5.245208740234375e-06,9.41513519592263e-07,False,False,True,,ok,
51,"One summer, Dave was very excited because he was going to visit his friend at the university. He was so happy that he felt like he was going to burst. But when he got to the crazy university, he saw something he didn't expect. He saw some people digging a big hole in the ground. When he asked them what they were doing they said they were burying a secret. Dave was so curious that he asked to help bury the secret. Everyone agreed and quickly finished burying it. It was already getting dark when Dave realised he had been tricked. The secret that they had buried was his friend! He had been kid",128,0.015625,eager,native,float32,E_mixed_lengths,4,5.7220458984375e-06,9.20205025067844e-07,False,False,True,,ok,
52,"Once upon a time, a small cube lived in a tight box. The cube was sad because it could not move or play with its friends. One day, a kind girl named Lily found the box and opened it. ""Hello, little cube,"" said Lily. ""Why are you so sad?"" The cube told",64,0.015625,eager,native,float32,A_target_only,1,0.0,0.0,False,False,True,,ok,
52,"Once upon a time, a small cube lived in a tight box. The cube was sad because it could not move or play with its friends. One day, a kind girl named Lily found the box and opened it. ""Hello, little cube,"" said Lily. ""Why are you so sad?"" The cube told",64,0.015625,eager,native,float32,B_one_short,2,4.76837158203125e-06,6.493646651506424e-07,False,False,True,,ok,
52,"Once upon a time, a small cube lived in a tight box. The cube was sad because it could not move or play with its friends. One day, a kind girl named Lily found the box and opened it. ""Hello, little cube,"" said Lily. ""Why are you so sad?"" The cube told",64,0.015625,eager,native,float32,C_seven_short,8,7.152557373046875e-06,9.280723247684364e-07,False,False,True,,ok,
52,"Once upon a time, a small cube lived in a tight box. The cube was sad because it could not move or play with its friends. One day, a kind girl named Lily found the box and opened it. ""Hello, little cube,"" said Lily. ""Why are you so sad?"" The cube told",64,0.015625,eager,native,float32,D_one_long,2,7.152557373046875e-06,9.280723247684364e-07,False,False,True,,ok,
52,"Once upon a time, a small cube lived in a tight box. The cube was sad because it could not move or play with its friends. One day, a kind girl named Lily found the box and opened it. ""Hello, little cube,"" said Lily. ""Why are you so sad?"" The cube told",64,0.015625,eager,native,float32,E_mixed_lengths,4,7.152557373046875e-06,9.291723586102307e-07,False,False,True,,ok,
53,"Once upon a time, there was a little girl named Lily. She liked to explore, so one day she decided to take a trip around the world.",32,0.015625,eager,native,float32,A_target_only,1,0.0,0.0,False,False,True,,ok,
53,"Once upon a time, there was a little girl named Lily. She liked to explore, so one day she decided to take a trip around the world.",32,0.015625,eager,native,float32,B_one_short,2,6.67572021484375e-06,5.448700335364265e-07,False,False,True,,ok,
53,"Once upon a time, there was a little girl named Lily. She liked to explore, so one day she decided to take a trip around the world.",32,0.015625,eager,native,float32,C_seven_short,8,4.76837158203125e-06,4.693246467013523e-07,False,False,True,,ok,
53,"Once upon a time, there was a little girl named Lily. She liked to explore, so one day she decided to take a trip around the world.",32,0.015625,eager,native,float32,D_one_long,2,1.049041748046875e-05,7.379606472568412e-07,False,False,True,,ok,
53,"Once upon a time, there was a little girl named Lily. She liked to explore, so one day she decided to take a trip around the world.",32,0.015625,eager,native,float32,E_mixed_lengths,4,9.5367431640625e-06,7.674024686821213e-07,False,False,True,,ok,
54,"Once upon a time, in a small town, there was a kind lawyer",16,0.015625,eager,native,float32,A_target_only,1,0.0,0.0,False,False,True,,ok,
54,"Once upon a time, in a small town, there was a kind lawyer",16,0.015625,eager,native,float32,B_one_short,2,3.814697265625e-06,4.916898888041032e-07,False,False,True,,ok,
54,"Once upon a time, in a small town, there was a kind lawyer",16,0.015625,eager,native,float32,C_seven_short,8,3.337860107421875e-06,5.229478574619861e-07,False,False,True,,ok,
54,"Once upon a time, in a small town, there was a kind lawyer",16,0.015625,eager,native,float32,D_one_long,2,6.198883056640625e-06,7.794567977725819e-07,False,False,True,,ok,
